"DXCC","PROVINCE CODE","PROVINCE NAME","DME NUMBER","DME NAME"
"281","T","Tarragona","43084","Miravet"
"281","T","Tarragona","43085","Molar (El)"
"281","T","Tarragona","43086","Montblanc"
"281","T","Tarragona","43088","Montbrió del Camp"
"281","T","Tarragona","43089","Montferri"
"281","T","Tarragona","43090","Montmell (El)"
"281","T","Tarragona","43091","Mont-ral"
"281","T","Tarragona","43092","Mont-roig del Camp"
"281","T","Tarragona","43093","Móra d'Ebre"
"281","T","Tarragona","43094","Móra la Nova"
"281","T","Tarragona","43095","Morell (El)"
"281","T","Tarragona","43096","Morera de Montsant (La)"
"281","T","Tarragona","43097","Nou de Gaià (La)"
"281","T","Tarragona","43098","Nulles"
"281","T","Tarragona","43099","Palma d'Ebre (La)"
"281","T","Tarragona","43100","Pallaresos (Els)"
"281","T","Tarragona","43101","Passanant i Belltall"
"281","T","Tarragona","43102","Paüls"
"281","T","Tarragona","43103","Perafort"
"281","T","Tarragona","43104","Perelló (El)"
"281","T","Tarragona","43105","Piles (Les)"
"281","T","Tarragona","43106","Pinell de Brai (El)"
"281","T","Tarragona","43107","Pira"
"281","T","Tarragona","43108","Pla de Santa Maria (El)"
"281","T","Tarragona","43109","Pobla de Mafumet (La)"
"281","T","Tarragona","43110","Pobla de Massaluca (La)"
"281","T","Tarragona","43111","Pobla de Montornès (La)"
"281","T","Tarragona","43112","Poboleda"
"281","T","Tarragona","43113","Pont d'Armentera (El)"
"281","T","Tarragona","43114","Porrera"
"281","T","Tarragona","43115","Pradell de la Teixeta"
"281","T","Tarragona","43116","Prades"
"281","T","Tarragona","43117","Prat de Comte"
"281","T","Tarragona","43118","Pratdip"
"281","T","Tarragona","43119","Puigpelat"
"281","T","Tarragona","43120","Querol"
"281","T","Tarragona","43121","Rasquera"
"281","T","Tarragona","43122","Renau"
"281","T","Tarragona","43123","Reus"
"281","T","Tarragona","43124","Riba (La)"
"281","T","Tarragona","43125","Riba-roja d'Ebre"
"281","T","Tarragona","43126","Riera de Gaià (La)"
"281","T","Tarragona","43127","Riudecanyes"
"281","T","Tarragona","43128","Riudecols"
"281","T","Tarragona","43129","Riudoms"
"281","T","Tarragona","43130","Rocafort de Queralt"
"281","T","Tarragona","43131","Roda de Berà"
"281","T","Tarragona","43132","Rodonyà"
"281","T","Tarragona","43133","Roquetes"
"281","T","Tarragona","43134","Rourell (El)"
"281","T","Tarragona","43135","Salomó"
"281","T","Tarragona","43136","Ràpita, La"
"281","T","Tarragona","43137","Sant Jaume dels Domenys"
"281","T","Tarragona","43138","Santa Bàrbara"
"281","T","Tarragona","43139","Santa Coloma de Queralt"
"281","T","Tarragona","43140","Santa Oliva"
"281","T","Tarragona","43141","Pontils"
"281","T","Tarragona","43142","Sarral"
"281","T","Tarragona","43143","Savallà del Comtat"
"281","T","Tarragona","43144","Secuita (La)"
"281","T","Tarragona","43145","Selva del Camp (La)"
"281","T","Tarragona","43146","Senan"
"281","T","Tarragona","43147","Solivella"
"281","T","Tarragona","43148","Tarragona"
"281","T","Tarragona","43149","Tivenys"
"281","T","Tarragona","43150","Tivissa"
"281","T","Tarragona","43151","Torre de Fontaubella (La)"
"281","T","Tarragona","43152","Torre de l'Espanyol (La)"
"281","T","Tarragona","43153","Torredembarra"
"281","T","Tarragona","43154","Torroja del Priorat"
"281","T","Tarragona","43155","Tortosa"
"281","T","Tarragona","43156","Ulldecona"
"281","T","Tarragona","43157","Ulldemolins"
"281","T","Tarragona","43158","Vallclara"
"281","T","Tarragona","43159","Vallfogona de Riucorb"
"281","T","Tarragona","43160","Vallmoll"
"281","T","Tarragona","43161","Valls"
"281","T","Tarragona","43162","Vandellòs i l'Hospitalet de l'Infant"
"281","T","Tarragona","43163","Vendrell (El)"
"281","T","Tarragona","43164","Vespella de Gaià"
"281","T","Tarragona","43165","Vilabella"
"281","T","Tarragona","43166","Vilallonga del Camp"
"281","T","Tarragona","43167","Vilanova d'Escornalbou"
"281","T","Tarragona","43168","Vilanova de Prades"
"281","T","Tarragona","43169","Vilaplana"
"281","T","Tarragona","43170","Vila-rodona"
"281","T","Tarragona","43171","Vila-seca"
"281","T","Tarragona","43172","Vilaverd"
"281","T","Tarragona","43173","Vilella Alta (La)"
"281","T","Tarragona","43174","Vilella Baixa (La)"
"281","T","Tarragona","43175","Vilalba dels Arcs"
"281","T","Tarragona","43176","Vimbodí i Poblet"
"281","T","Tarragona","43177","Vinebre"
"281","T","Tarragona","43178","Vinyols i els Arcs"
"281","T","Tarragona","43901","Deltebre"
"281","T","Tarragona","43902","Sant Jaume d'Enveja"
"281","T","Tarragona","43903","Camarles"
"281","T","Tarragona","43904","Aldea (L')"
"281","T","Tarragona","43905","Salou"
"281","T","Tarragona","43906","Ampolla (L')"
"281","T","Tarragona","43907","Canonja, La"
"281","TE","Teruel","44001","Ababuj"
"281","TE","Teruel","44002","Abejuela"
"281","TE","Teruel","44003","Aguatón"
"281","TE","Teruel","44004","Aguaviva"
"281","TE","Teruel","44005","Aguilar del Alfambra"
"281","TE","Teruel","44006","Alacón"
"281","TE","Teruel","44007","Alba"
"281","TE","Teruel","44008","Albalate del Arzobispo"
"281","TE","Teruel","44009","Albarracín"
"281","TE","Teruel","44010","Albentosa"
"281","TE","Teruel","44011","Alcaine"
"281","TE","Teruel","44012","Alcalá de la Selva"
"281","TE","Teruel","44013","Alcañiz"
"281","TE","Teruel","44014","Alcorisa"
"281","TE","Teruel","44016","Alfambra"
"281","TE","Teruel","44017","Aliaga"
"281","TE","Teruel","44018","Almohaja"
"281","TE","Teruel","44019","Alobras"
"281","TE","Teruel","44020","Alpeñés"
"281","TE","Teruel","44021","Allepuz"
"281","TE","Teruel","44022","Alloza"
"281","TE","Teruel","44023","Allueva"
"281","TE","Teruel","44024","Anadón"
"281","TE","Teruel","44025","Andorra"
"281","TE","Teruel","44026","Arcos de las Salinas"
"281","TE","Teruel","44027","Arens de Lledó"
"281","TE","Teruel","44028","Argente"
"281","TE","Teruel","44029","Ariño"
"281","TE","Teruel","44031","Azaila"
"281","TE","Teruel","44032","Bádenas"
"281","TE","Teruel","44033","Báguena"
"281","TE","Teruel","44034","Bañón"
"281","TE","Teruel","44035","Barrachina"
"281","TE","Teruel","44036","Bea"
"281","TE","Teruel","44037","Beceite"
"281","TE","Teruel","44038","Belmonte de San José"
"281","TE","Teruel","44039","Bello"
"281","TE","Teruel","44040","Berge"
"281","TE","Teruel","44041","Bezas"
"281","TE","Teruel","44042","Blancas"
"281","TE","Teruel","44043","Blesa"
"281","TE","Teruel","44044","Bordón"
"281","TE","Teruel","44045","Bronchales"
"281","TE","Teruel","44046","Bueña"
"281","TE","Teruel","44047","Burbáguena"
"281","TE","Teruel","44048","Cabra de Mora"
"281","TE","Teruel","44049","Calaceite"
"281","TE","Teruel","44050","Calamocha"
"281","TE","Teruel","44051","Calanda"
"281","TE","Teruel","44052","Calomarde"
"281","TE","Teruel","44053","Camañas"
"281","TE","Teruel","44054","Camarena de la Sierra"
"281","TE","Teruel","44055","Camarillas"
"281","TE","Teruel","44056","Caminreal"
"281","TE","Teruel","44059","Cantavieja"
"281","TE","Teruel","44060","Cañada de Benatanduz"
"281","TE","Teruel","44061","Cañada de Verich (La)"
"281","TE","Teruel","44062","Cañada Vellida"
"281","TE","Teruel","44063","Cañizar del Olivar"
"281","TE","Teruel","44064","Cascante del Río"
"281","TE","Teruel","44065","Castejón de Tornos"
"281","TE","Teruel","44066","Castel de Cabra"
"281","TE","Teruel","44067","Castelnou"
"281","TE","Teruel","44068","Castelserás"
"281","TE","Teruel","44070","Castellar (El)"
"281","TE","Teruel","44071","Castellote"
"281","TE","Teruel","44074","Cedrillas"
"281","TE","Teruel","44075","Celadas"
"281","TE","Teruel","44076","Cella"
"281","TE","Teruel","44077","Cerollera (La)"
"281","TE","Teruel","44080","Codoñera (La)"
"281","TE","Teruel","44082","Corbalán"
"281","TE","Teruel","44084","Cortes de Aragón"
"281","TE","Teruel","44085","Cosa"
"281","TE","Teruel","44086","Cretas"
"281","TE","Teruel","44087","Crivillén"
"281","TE","Teruel","44088","Cuba (La)"
"281","TE","Teruel","44089","Cubla"
"281","TE","Teruel","44090","Cucalón"
"281","TE","Teruel","44092","Cuervo (El)"
"281","TE","Teruel","44093","Cuevas de Almudén"
"281","TE","Teruel","44094","Cuevas Labradas"
"281","TE","Teruel","44096","Ejulve"
"281","TE","Teruel","44097","Escorihuela"
"281","TE","Teruel","44099","Escucha"
"281","TE","Teruel","44100","Estercuel"
"281","TE","Teruel","44101","Ferreruela de Huerva"
"281","TE","Teruel","44102","Fonfría"
"281","TE","Teruel","44103","Formiche Alto"
"281","TE","Teruel","44105","Fórnoles"
"281","TE","Teruel","44106","Fortanete"
"281","TE","Teruel","44107","Foz-Calanda"
"281","TE","Teruel","44108","Fresneda (La)"
"281","TE","Teruel","44109","Frías de Albarracín"
"281","TE","Teruel","44110","Fuenferrada"
"281","TE","Teruel","44111","Fuentes Calientes"
"281","TE","Teruel","44112","Fuentes Claras"
"281","TE","Teruel","44113","Fuentes de Rubielos"
"281","TE","Teruel","44114","Fuentespalda"
"281","TE","Teruel","44115","Galve"
"281","TE","Teruel","44116","Gargallo"
"281","TE","Teruel","44117","Gea de Albarracín"
"281","TE","Teruel","44118","Ginebrosa (La)"
"281","TE","Teruel","44119","Griegos"
"281","TE","Teruel","44120","Guadalaviar"
"281","TE","Teruel","44121","Gúdar"
"281","TE","Teruel","44122","Híjar"
"281","TE","Teruel","44123","Hinojosa de Jarque"
"281","TE","Teruel","44124","Hoz de la Vieja (La)"
"281","TE","Teruel","44125","Huesa del Común"
"281","TE","Teruel","44126","Iglesuela del Cid (La)"
"281","TE","Teruel","44127","Jabaloyas"
"281","TE","Teruel","44128","Jarque de la Val"
"281","TE","Teruel","44129","Jatiel"
"281","TE","Teruel","44130","Jorcas"
"281","TE","Teruel","44131","Josa"
"281","TE","Teruel","44132","Lagueruela"
"281","TE","Teruel","44133","Lanzuela"
"281","TE","Teruel","44135","Libros"
"281","TE","Teruel","44136","Lidón"
"281","TE","Teruel","44137","Linares de Mora"
"281","TE","Teruel","44138","Loscos"
"281","TE","Teruel","44141","Lledó"
"281","TE","Teruel","44142","Maicas"
"281","TE","Teruel","44143","Manzanera"
"281","TE","Teruel","44144","Martín del Río"
"281","TE","Teruel","44145","Mas de las Matas"
"281","TE","Teruel","44146","Mata de los Olmos (La)"
"281","TE","Teruel","44147","Mazaleón"
"281","TE","Teruel","44148","Mezquita de Jarque"
"281","TE","Teruel","44149","Mirambel"
"281","TE","Teruel","44150","Miravete de la Sierra"
"281","TE","Teruel","44151","Molinos"
"281","TE","Teruel","44152","Monforte de Moyuela"
"281","TE","Teruel","44153","Monreal del Campo"
"281","TE","Teruel","44154","Monroyo"
"281","TE","Teruel","44155","Montalbán"
"281","TE","Teruel","44156","Monteagudo del Castillo"
"281","TE","Teruel","44157","Monterde de Albarracín"
"281","TE","Teruel","44158","Mora de Rubielos"
"281","TE","Teruel","44159","Moscardón"
"281","TE","Teruel","44160","Mosqueruela"
"281","TE","Teruel","44161","Muniesa"
"281","TE","Teruel","44163","Noguera de Albarracín"
"281","TE","Teruel","44164","Nogueras"
"281","TE","Teruel","44165","Nogueruelas"
"281","TE","Teruel","44167","Obón"
"281","TE","Teruel","44168","Odón"
"281","TE","Teruel","44169","Ojos Negros"
"281","TE","Teruel","44171","Olba"
"281","TE","Teruel","44172","Oliete"
"281","TE","Teruel","44173","Olmos (Los)"
"281","TE","Teruel","44174","Orihuela del Tremedal"
"281","TE","Teruel","44175","Orrios"
"281","TE","Teruel","44176","Palomar de Arroyos"
"281","TE","Teruel","44177","Pancrudo"
"281","TE","Teruel","44178","Parras de Castellote (Las)"
"281","TE","Teruel","44179","Peñarroya de Tastavins"
"281","TE","Teruel","44180","Peracense"
"281","TE","Teruel","44181","Peralejos"
"281","TE","Teruel","44182","Perales del Alfambra"
"281","TE","Teruel","44183","Pitarque"
"281","TE","Teruel","44184","Plou"
"281","TE","Teruel","44185","Pobo (El)"
"281","TE","Teruel","44187","Portellada (La)"
"281","TE","Teruel","44189","Pozondón"
"281","TE","Teruel","44190","Pozuel del Campo"
"281","TE","Teruel","44191","Puebla de Híjar (La)"
"281","TE","Teruel","44192","Puebla de Valverde (La)"
"281","TE","Teruel","44193","Puertomingalvo"
"281","TE","Teruel","44194","Ráfales"
"281","TE","Teruel","44195","Rillo"
"281","TE","Teruel","44196","Riodeva"
"281","TE","Teruel","44197","Ródenas"
"281","TE","Teruel","44198","Royuela"
"281","TE","Teruel","44199","Rubiales"
"281","TE","Teruel","44200","Rubielos de la Cérida"
"281","TE","Teruel","44201","Rubielos de Mora"
"281","TE","Teruel","44203","Salcedillo"
"281","TE","Teruel","44204","Saldón"
"281","TE","Teruel","44205","Samper de Calanda"
"281","TE","Teruel","44206","San Agustín"
"281","TE","Teruel","44207","San Martín del Río"
"281","TE","Teruel","44208","Santa Cruz de Nogueras"
"281","TE","Teruel","44209","Santa Eulalia"
"281","TE","Teruel","44210","Sarrión"
"281","TE","Teruel","44211","Segura de los Baños"
"281","TE","Teruel","44212","Seno"
"281","TE","Teruel","44213","Singra"
"281","TE","Teruel","44215","Terriente"
"281","TE","Teruel","44216","Teruel"
"281","TE","Teruel","44217","Toril y Masegoso"
"281","TE","Teruel","44218","Tormón"
"281","TE","Teruel","44219","Tornos"
"281","TE","Teruel","44220","Torralba de los Sisones"
"281","TE","Teruel","44221","Torrecilla de Alcañiz"
"281","TE","Teruel","44222","Torrecilla del Rebollar"
"281","TE","Teruel","44223","Torre de Arcas"
"281","TE","Teruel","44224","Torre de las Arcas"
"281","TE","Teruel","44225","Torre del Compte"
"281","TE","Teruel","44226","Torrelacárcel"
"281","TE","Teruel","44227","Torre los Negros"
"281","TE","Teruel","44228","Torremocha de Jiloca"
"281","TE","Teruel","44229","Torres de Albarracín"
"281","TE","Teruel","44230","Torrevelilla"
"281","TE","Teruel","44231","Torrijas"
"281","TE","Teruel","44232","Torrijo del Campo"
"281","TE","Teruel","44234","Tramacastiel"
"281","TE","Teruel","44235","Tramacastilla"
"281","TE","Teruel","44236","Tronchón"
"281","TE","Teruel","44237","Urrea de Gaén"
"281","TE","Teruel","44238","Utrillas"
"281","TE","Teruel","44239","Valacloche"
"281","TE","Teruel","44240","Valbona"
"281","TE","Teruel","44241","Valdealgorfa"
"281","TE","Teruel","44243","Valdecuenca"
"281","TE","Teruel","44244","Valdelinares"
"281","TE","Teruel","44245","Valdeltormo"
"281","TE","Teruel","44246","Valderrobres"
"281","TE","Teruel","44247","Valjunquera"
"281","TE","Teruel","44249","Vallecillo (El)"
"281","TE","Teruel","44250","Veguillas de la Sierra"
"281","TE","Teruel","44251","Villafranca del Campo"
"281","TE","Teruel","44252","Villahermosa del Campo"
"281","TE","Teruel","44256","Villanueva del Rebollar de la Sierra"
"281","TE","Teruel","44257","Villar del Cobo"
"281","TE","Teruel","44258","Villar del Salz"
"281","TE","Teruel","44260","Villarluengo"
"281","TE","Teruel","44261","Villarquemado"
"281","TE","Teruel","44262","Villarroya de los Pinares"
"281","TE","Teruel","44263","Villastar"
"281","TE","Teruel","44264","Villel"
"281","TE","Teruel","44265","Vinaceite"
"281","TE","Teruel","44266","Visiedo"
"281","TE","Teruel","44267","Vivel del Río Martín"
"281","TE","Teruel","44268","Zoma (La)"
"281","TO","Toledo","45001","Ajofrín"
"281","TO","Toledo","45002","Alameda de la Sagra"
"281","TO","Toledo","45003","Albarreal de Tajo"
"281","TO","Toledo","45004","Alcabón"
"281","TO","Toledo","45005","Alcañizo"
"281","TO","Toledo","45006","Alcaudete de la Jara"
"281","TO","Toledo","45007","Alcolea de Tajo"
"281","TO","Toledo","45008","Aldea en Cabo"
"281","TO","Toledo","45009","Aldeanueva de Barbarroya"
"281","TO","Toledo","45010","Aldeanueva de San Bartolomé"
"281","TO","Toledo","45011","Almendral de la Cañada"
"281","TO","Toledo","45012","Almonacid de Toledo"
"281","TO","Toledo","45013","Almorox"
"281","TO","Toledo","45014","Añover de Tajo"
"281","TO","Toledo","45015","Arcicóllar"
"281","TO","Toledo","45016","Argés"
"281","TO","Toledo","45017","Azután"
"281","TO","Toledo","45018","Barcience"
"281","TO","Toledo","45019","Bargas"
"281","TO","Toledo","45020","Belvís de la Jara"
"281","TO","Toledo","45021","Borox"
"281","TO","Toledo","45022","Buenaventura"
"281","TO","Toledo","45023","Burguillos de Toledo"
"281","TO","Toledo","45024","Burujón"
"281","TO","Toledo","45025","Cabañas de la Sagra"
"281","TO","Toledo","45026","Cabañas de Yepes"
"281","TO","Toledo","45027","Cabezamesada"
"281","TO","Toledo","45028","Calera y Chozas"
"281","TO","Toledo","45029","Caleruela"
"281","TO","Toledo","45030","Calzada de Oropesa"
"281","TO","Toledo","45031","Camarena"
"281","TO","Toledo","45032","Camarenilla"
"281","TO","Toledo","45033","Campillo de la Jara (El)"
"281","TO","Toledo","45034","Camuñas"
"281","TO","Toledo","45035","Cardiel de los Montes"
"281","TO","Toledo","45036","Carmena"
"281","TO","Toledo","45037","Carpio de Tajo (El)"
"281","TO","Toledo","45038","Carranque"
"281","TO","Toledo","45039","Carriches"
"281","TO","Toledo","45040","Casar de Escalona (El)"
"281","TO","Toledo","45041","Casarrubios del Monte"
"281","TO","Toledo","45042","Casasbuenas"
"281","TO","Toledo","45043","Castillo de Bayuela"
"281","TO","Toledo","45045","Cazalegas"
"281","TO","Toledo","45046","Cebolla"
"281","TO","Toledo","45047","Cedillo del Condado"
"281","TO","Toledo","45048","Cerralbos (Los)"
"281","TO","Toledo","45049","Cervera de los Montes"
"281","TO","Toledo","45050","Ciruelos"
"281","TO","Toledo","45051","Cobeja"
"281","TO","Toledo","45052","Cobisa"
"281","TO","Toledo","45053","Consuegra"
"281","TO","Toledo","45054","Corral de Almaguer"
"281","TO","Toledo","45055","Cuerva"
"281","TO","Toledo","45056","Chozas de Canales"
"281","TO","Toledo","45057","Chueca"
"281","TO","Toledo","45058","Domingo Pérez"
"281","TO","Toledo","45059","Dosbarrios"
"281","TO","Toledo","45060","Erustes"
"281","TO","Toledo","45061","Escalona"
"281","TO","Toledo","45062","Escalonilla"
"281","TO","Toledo","45063","Espinoso del Rey"
"281","TO","Toledo","45064","Esquivias"
"281","TO","Toledo","45065","Estrella (La)"
"281","TO","Toledo","45066","Fuensalida"
"281","TO","Toledo","45067","Gálvez"
"281","TO","Toledo","45068","Garciotum"
"281","TO","Toledo","45069","Gerindote"
"281","TO","Toledo","45070","Guadamur"
"281","TO","Toledo","45071","Guardia (La)"
"281","TO","Toledo","45072","Herencias (Las)"
"281","TO","Toledo","45073","Herreruela de Oropesa"
"281","TO","Toledo","45074","Hinojosa de San Vicente"
"281","TO","Toledo","45075","Hontanar"
"281","TO","Toledo","45076","Hormigos"
"281","TO","Toledo","45077","Huecas"
"281","TO","Toledo","45078","Huerta de Valdecarábanos"
"281","TO","Toledo","45079","Iglesuela del Tiétar, La"
"281","TO","Toledo","45080","Illán de Vacas"
"281","TO","Toledo","45081","Illescas"
"281","TO","Toledo","45082","Lagartera"
"281","TO","Toledo","45083","Layos"
"281","TO","Toledo","45084","Lillo"
"281","TO","Toledo","45085","Lominchar"
"281","TO","Toledo","45086","Lucillos"
"281","TO","Toledo","45087","Madridejos"
"281","TO","Toledo","45088","Magán"
"281","TO","Toledo","45089","Malpica de Tajo"
"281","TO","Toledo","45090","Manzaneque"
"281","TO","Toledo","45091","Maqueda"
"281","TO","Toledo","45092","Marjaliza"
"281","TO","Toledo","45093","Marrupe"
"281","TO","Toledo","45094","Mascaraque"
"281","TO","Toledo","45095","Mata (La)"
"281","TO","Toledo","45096","Mazarambroz"
"281","TO","Toledo","45097","Mejorada"
"281","TO","Toledo","45098","Menasalbas"
"281","TO","Toledo","45099","Méntrida"
"281","TO","Toledo","45100","Mesegar de Tajo"
"281","TO","Toledo","45101","Miguel Esteban"
"281","TO","Toledo","45102","Mocejón"
"281","TO","Toledo","45103","Mohedas de la Jara"
"281","TO","Toledo","45104","Montearagón"
"281","TO","Toledo","45105","Montesclaros"
"281","TO","Toledo","45106","Mora"
"281","TO","Toledo","45107","Nambroca"
"281","TO","Toledo","45108","Nava de Ricomalillo (La)"
"281","TO","Toledo","45109","Navahermosa"
"281","TO","Toledo","45110","Navalcán"
"281","TO","Toledo","45111","Navalmoralejo"
"281","TO","Toledo","45112","Navalmorales (Los)"
"281","TO","Toledo","45113","Navalucillos (Los)"
"281","TO","Toledo","45114","Navamorcuende"
"281","TO","Toledo","45115","Noblejas"
"281","TO","Toledo","45116","Noez"
"281","TO","Toledo","45117","Nombela"
"281","TO","Toledo","45118","Novés"
"281","TO","Toledo","45119","Numancia de la Sagra"
"281","TO","Toledo","45120","Nuño Gómez"
"281","TO","Toledo","45121","Ocaña"
"281","TO","Toledo","45122","Olías del Rey"
"281","TO","Toledo","45123","Ontígola"
"281","TO","Toledo","45124","Orgaz"
"281","TO","Toledo","45125","Oropesa"
"281","TO","Toledo","45126","Otero"
"281","TO","Toledo","45127","Palomeque"
"281","TO","Toledo","45128","Pantoja"
"281","TO","Toledo","45129","Paredes de Escalona"
"281","TO","Toledo","45130","Parrillas"
"281","TO","Toledo","45131","Pelahustán"
"281","TO","Toledo","45132","Pepino"
"281","TO","Toledo","45133","Polán"
"281","TO","Toledo","45134","Portillo de Toledo"
"281","TO","Toledo","45135","Puebla de Almoradiel (La)"
"281","TO","Toledo","45136","Puebla de Montalbán (La)"
"281","TO","Toledo","45137","Pueblanueva (La)"
"281","TO","Toledo","45138","Puente del Arzobispo (El)"
"281","TO","Toledo","45139","Puerto de San Vicente"
"281","TO","Toledo","45140","Pulgar"
"281","TO","Toledo","45141","Quero"
"281","TO","Toledo","45142","Quintanar de la Orden"
"281","TO","Toledo","45143","Quismondo"
"281","TO","Toledo","45144","Real de San Vicente (El)"
"281","TO","Toledo","45145","Recas"
"281","TO","Toledo","45146","Retamoso de la Jara"
"281","TO","Toledo","45147","Rielves"
"281","TO","Toledo","45148","Robledo del Mazo"
"281","TO","Toledo","45149","Romeral (El)"
"281","TO","Toledo","45150","San Bartolomé de las Abiertas"
"281","TO","Toledo","45151","San Martín de Montalbán"
"281","TO","Toledo","45152","San Martín de Pusa"
"281","TO","Toledo","45153","San Pablo de los Montes"
"281","TO","Toledo","45154","San Román de los Montes"
"281","TO","Toledo","45155","Santa Ana de Pusa"
"281","TO","Toledo","45156","Santa Cruz de la Zarza"
"281","TO","Toledo","45157","Santa Cruz del Retamar"
"281","TO","Toledo","45158","Santa Olalla"
"281","TO","Toledo","45159","Sartajada"
"281","TO","Toledo","45160","Segurilla"
"281","TO","Toledo","45161","Seseña"
"281","TO","Toledo","45162","Sevilleja de la Jara"
"281","TO","Toledo","45163","Sonseca"
"281","TO","Toledo","45164","Sotillo de las Palomas"
"281","TO","Toledo","45165","Talavera de la Reina"
"281","TO","Toledo","45166","Tembleque"
"281","TO","Toledo","45167","Toboso (El)"
"281","TO","Toledo","45168","Toledo"
"281","TO","Toledo","45169","Torralba de Oropesa"
"281","TO","Toledo","45170","Torrecilla de la Jara"
"281","TO","Toledo","45171","Torre de Esteban Hambrán (La)"
"281","TO","Toledo","45172","Torrico"
"281","TO","Toledo","45173","Torrijos"
"281","TO","Toledo","45174","Totanés"
"281","TO","Toledo","45175","Turleque"
"281","TO","Toledo","45176","Ugena"
"281","TO","Toledo","45177","Urda"
"281","TO","Toledo","45179","Valdeverdeja"
"281","TO","Toledo","45180","Valmojado"
"281","TO","Toledo","45181","Velada"
"281","TO","Toledo","45182","Ventas con Peña Aguilera (Las)"
"281","TO","Toledo","45183","Ventas de Retamosa (Las)"
"281","TO","Toledo","45184","Ventas de San Julián (Las)"
"281","TO","Toledo","45185","Villacañas"
"281","TO","Toledo","45186","Villa de Don Fadrique (La)"
"281","TO","Toledo","45187","Villafranca de los Caballeros"
"281","TO","Toledo","45188","Villaluenga de la Sagra"
"281","TO","Toledo","45189","Villamiel de Toledo"
"281","TO","Toledo","45190","Villaminaya"
"281","TO","Toledo","45191","Villamuelas"
"281","TO","Toledo","45192","Villanueva de Alcardete"
"281","TO","Toledo","45193","Villanueva de Bogas"
"281","TO","Toledo","45194","Villarejo de Montalbán"
"281","TO","Toledo","45195","Villarrubia de Santiago"
"281","TO","Toledo","45196","Villaseca de la Sagra"
"281","TO","Toledo","45197","Villasequilla"
"281","TO","Toledo","45198","Villatobas"
"281","TO","Toledo","45199","Viso de San Juan (El)"
"281","TO","Toledo","45200","Yébenes (Los)"
"281","TO","Toledo","45201","Yeles"
"281","TO","Toledo","45202","Yepes"
"281","TO","Toledo","45203","Yuncler"
"281","TO","Toledo","45204","Yunclillos"
"281","TO","Toledo","45205","Yuncos"
"281","TO","Toledo","45901","Santo Domingo-Caudilla"
"281","V","Valencia","46001","Ademuz"
"281","V","Valencia","46002","Ador"
"281","V","Valencia","46003","Atzeneta d'Albaida"
"281","V","Valencia","46004","Agullent"
"281","V","Valencia","46005","Alaquàs"
"281","V","Valencia","46006","Albaida"
"281","V","Valencia","46007","Albal"
"281","V","Valencia","46008","Albalat de la Ribera"
"281","V","Valencia","46009","Albalat dels Sorells"
"281","V","Valencia","46010","Albalat dels Tarongers"
"281","V","Valencia","46011","Alberic"
"281","V","Valencia","46012","Alborache"
"281","V","Valencia","46013","Alboraia/Alboraya"
"281","V","Valencia","46014","Albuixech"
"281","V","Valencia","46015","Alcàsser"
"281","V","Valencia","46016","Alcàntera de Xúquer"
"281","V","Valencia","46017","Alzira"
"281","V","Valencia","46018","Alcublas"
"281","V","Valencia","46019","Alcúdia (l')"
"281","V","Valencia","46020","Alcúdia de Crespins (l')"
"281","V","Valencia","46021","Aldaia"
"281","V","Valencia","46022","Alfafar"
"281","V","Valencia","46023","Alfauir"
"281","V","Valencia","46024","Alfara de la Baronia"
"281","V","Valencia","46025","Alfara del Patriarca"
"281","V","Valencia","46026","Alfarb"
"281","V","Valencia","46027","Alfarrasí"
"281","V","Valencia","46028","Algar de Palància"
"281","V","Valencia","46029","Algemesí"
"281","V","Valencia","46030","Algímia d'Alfara"
"281","V","Valencia","46031","Alginet"
"281","V","Valencia","46032","Almàssera"
"281","V","Valencia","46033","Almiserà"
"281","V","Valencia","46034","Almoines"
"281","V","Valencia","46035","Almussafes"
"281","V","Valencia","46036","Alpuente"
"281","V","Valencia","46037","Alqueria de la Comtessa (l')"
"281","V","Valencia","46038","Andilla"
"281","V","Valencia","46039","Anna"
"281","V","Valencia","46040","Antella"
"281","V","Valencia","46041","Aras de los Olmos"
"281","V","Valencia","46042","Aielo de Malferit"
"281","V","Valencia","46043","Aielo de Rugat"
"281","V","Valencia","46044","Ayora"
"281","V","Valencia","46045","Barxeta"
"281","V","Valencia","46046","Barx"
"281","V","Valencia","46047","Bèlgida"
"281","V","Valencia","46048","Bellreguard"
"281","V","Valencia","46049","Bellús"
"281","V","Valencia","46050","Benagéber"
"281","V","Valencia","46051","Benaguasil"
"281","V","Valencia","46052","Benavites"
"281","V","Valencia","46053","Beneixida"
"281","V","Valencia","46054","Benetússer"
"281","V","Valencia","46055","Beniarjó"
"281","V","Valencia","46056","Beniatjar"
"281","V","Valencia","46057","Benicolet"
"281","V","Valencia","46058","Benifairó de les Valls"
"281","V","Valencia","46059","Benifairó de la Valldigna"
"281","V","Valencia","46060","Benifaió"
"281","V","Valencia","46061","Beniflá"
"281","V","Valencia","46062","Benigànim"
"281","V","Valencia","46063","Benimodo"
"281","V","Valencia","46064","Benimuslem"
"281","V","Valencia","46065","Beniparrell"
"281","V","Valencia","46066","Benirredrà"
"281","V","Valencia","46067","Benissanó"
"281","V","Valencia","46068","Benissoda"
"281","V","Valencia","46069","Benissuera"
"281","V","Valencia","46070","Bétera"
